"Mean abundance (number of fish), excluding first ages specified in input"
"Time","AtlanticHerring","AtlanticMackerel","BlackSeaBass","Scup","SpinyDogfish","StripedBass","Goosefish","Haddock","WinterFlounder","Squids","Flounders","SkateRays","Hakes","Benthopelagics","MiscellaneousDemersals","ShallowDemersal","WhitePerch","AtlanticTomcod"
30.0,0.0,1.52818422E10,0.0,0.0,2.3966746E7,4.460544E8,1.3335059E7,0.0,1.451207E7,2.30481741E9,0.0,0.0,0.0,1.8038164E12,1.1682327E9,1.92184512E9,0.0,1.48505613E9
31.0,0.0,3.07296297E10,0.0,0.0,2.2438074E7,5.01033056E8,8120820.5,0.0,1.0152013E7,2.22717261E9,0.0,0.0,0.0,2.46263972E12,1.07401331E9,1.34919667E9,0.0,5.105952E8
32.0,0.0,2.34457805E10,0.0,0.0,2.0435154E7,4.73309312E8,5578641.5,0.0,6860393.5,2.43619098E9,0.0,0.0,0.0,2.60773826E12,1.19165453E9,2.03954445E9,0.0,3.67156256E8
33.0,0.0,2.15671706E10,0.0,0.0,2.0391674E7,4.92902816E8,3641745.0,0.0,3946857.0,2.67791616E9,0.0,0.0,0.0,1.94793243E12,1.22984986E9,3.25347354E9,0.0,4.9405708E7
34.0,0.0,1.27838525E10,0.0,0.0,1.9917458E7,4.96750368E8,2540405.2,0.0,2355993.2,2.44271027E9,0.0,0.0,0.0,3.39180152E12,1.2652631E9,7.8926157E8,0.0,805506.44
35.0,0.0,6.2668191E9,0.0,0.0,1.9668502E7,5.7166349E8,1476021.6,0.0,1446619.8,2.50277146E9,0.0,0.0,0.0,2.41819242E12,1.31664845E9,5.4117344E8,0.0,22005.797
36.0,0.0,6.1151539E9,0.0,0.0,1.7389082E7,5.6615462E8,872274.1,0.0,884383.9,1.82019712E9,0.0,0.0,0.0,1.82181246E12,1.23245466E9,1.18277709E9,0.0,677.58124
37.0,0.0,1.44474153E10,0.0,0.0,1.6987632E7,5.11539392E8,542420.9,0.0,469429.2,1.49979277E9,0.0,0.0,0.0,1.55521725E12,1.10153446E9,1.2045303E9,0.0,0.0
38.0,0.0,1.33760082E10,0.0,0.0,1.5856021E7,4.28897472E8,318173.56,0.0,282667.53,1.86867891E9,0.0,0.0,0.0,3.03473518E12,9.4823296E8,1.47057024E9,0.0,0.0
39.0,0.0,8.7709501E9,0.0,0.0,1.5696456E7,4.62591296E8,143597.69,0.0,162357.19,3.14023219E9,0.0,0.0,0.0,2.65158263E12,9.8786477E8,2.41065114E9,0.0,0.0
40.0,0.0,1.19512781E10,0.0,0.0,1.5958466E7,5.8278906E8,74931.17,0.0,109196.13,3.97991168E9,0.0,0.0,0.0,2.45251939E12,1.07311648E9,2.40965453E9,0.0,0.0
41.0,0.0,1.58011587E10,0.0,0.0,1.6203135E7,5.5270739E8,47975.96,0.0,67273.9,3.4715351E9,0.0,0.0,0.0,2.39055877E12,1.15478925E9,2.14775578E9,0.0,0.0
42.0,0.0,1.80389458E10,0.0,0.0,1.5582738E7,5.4295789E8,27136.766,0.0,37710.957,2.80246502E9,0.0,0.0,0.0,1.89238608E12,1.20022682E9,1.26522752E9,0.0,0.0
43.0,0.0,1.31687168E10,0.0,0.0,1.4380638E7,5.0356784E8,1414.1699,0.0,24548.176,1.93566042E9,0.0,0.0,0.0,2.18243819E12,1.07763597E9,3.74386048E8,0.0,0.0
44.0,0.0,8.4811643E9,0.0,0.0,1.3722887E7,5.4428397E8,0.0,0.0,11370.209,2.22496256E9,0.0,0.0,0.0,2.86933307E12,1.08669517E9,4.00581504E8,0.0,0.0
45.0,0.0,1.97424394E10,0.0,0.0,1.3841616E7,4.91074048E8,0.0,0.0,6012.657,3.19107149E9,0.0,0.0,0.0,2.15542779E12,1.1159689E9,1.93309402E9,0.0,0.0
46.0,0.0,1.95073147E10,0.0,0.0,1.4789293E7,5.1196304E8,0.0,0.0,3921.8738,3.41817395E9,0.0,0.0,0.0,2.2998192E12,1.11245542E9,1.30103923E9,0.0,0.0
47.0,0.0,1.33121085E10,0.0,0.0,1.5356591E7,5.6332806E8,0.0,0.0,170.31671,3.27242266E9,0.0,0.0,0.0,2.79292805E12,1.12044749E9,7.2297402E8,0.0,0.0
48.0,0.0,1.35441121E10,0.0,0.0,1.611133E7,6.1885325E8,0.0,0.0,109.57689,2.68197606E9,0.0,0.0,0.0,1.750252E12,1.08343322E9,7.4912518E8,0.0,0.0
