"cumulative catch (tons per time step of saving). ex: if time step of saving is the year, then annual catches are saved"
"Time","AtlanticHerring","AtlanticMackerel","BlackSeaBass","Scup","SpinyDogfish","StripedBass","Goosefish","Haddock","WinterFlounder","Squids","Flounders","SkateRays","Hakes","Benthopelagics","MiscellaneousDemersals","ShallowDemersal","WhitePerch","AtlanticTomcod"
11.0,24.144289,8801.127,2273.7769,9.103019,30.604246,459.19772,40.551617,0.0,2803.798,715.9975,3725.775,0.0,0.0,210.20016,2768.3938,125.09492,0.0,0.0
12.0,3.1177626,8886.371,2178.8875,7.4949303,31.682882,521.7291,60.120506,0.0,2688.3784,589.6921,3383.74,0.0,0.0,178.1469,2144.484,97.489586,0.0,0.0
13.0,6.394759,9319.698,2246.565,6.143208,32.52309,616.72516,76.90014,0.0,2957.8357,670.76685,3505.3772,0.0,0.0,218.08797,1643.5573,95.19025,0.0,0.0
14.0,25.497694,8047.3516,2225.0132,6.169509,33.50024,763.2726,95.55383,0.0,3040.4392,510.37866,3400.8196,0.0,0.0,212.8267,1243.4924,81.12311,0.0,0.0
15.0,33.819054,8311.384,1508.3326,2.8606122,34.229195,922.0729,102.73339,0.0,3021.5078,518.6231,3242.836,0.0,0.0,220.03717,949.5259,65.662125,0.0,0.0
16.0,21.164011,6447.3594,1223.6592,1.070071,34.596737,1159.7946,151.16112,0.0,2794.4343,493.69778,3182.3774,0.0,0.0,189.658,581.47034,51.573853,0.0,0.0
17.0,64.75329,5208.6055,819.6949,1.6974345,34.694733,1287.7098,185.63484,0.0,2290.9048,530.94403,3024.085,0.0,0.0,164.35057,332.8668,55.01481,0.0,0.0
18.0,14.934831,4790.2236,803.8171,2.7949746,34.80759,1523.027,196.65994,0.0,1995.9331,573.1953,3042.349,0.0,0.0,214.73373,168.39131,47.712006,0.0,0.0
19.0,0.05308023,5072.361,690.00244,1.1175665,34.38568,1759.3986,233.93513,0.0,1939.8702,604.5148,3322.7256,0.0,0.0,200.78972,82.78926,65.77125,0.0,0.0
20.0,7.1936064,4897.553,804.13824,0.4461937,34.240627,2230.2188,276.11926,0.0,1902.7743,542.4918,3340.5237,0.0,0.0,205.53412,32.64559,66.91971,0.0,0.0
21.0,3.1951709,4014.558,463.75516,0.13818921,34.144836,2587.3276,277.72586,0.0,1716.0184,503.69138,3218.4873,0.0,0.0,227.60559,8.466902,92.997406,0.0,0.0
22.0,0.0,3402.2307,247.22455,0.0,33.76971,3160.0928,326.22818,0.0,1476.3276,487.9501,2859.7444,0.0,0.0,186.58437,2.7782357,73.00825,0.0,0.0
23.0,0.0,2428.37,395.4927,0.0036311669,33.157005,3531.482,414.08496,0.0,1156.2015,415.0204,2514.877,0.0,0.0,154.07776,1.6352948,49.83406,0.0,0.0
24.0,0.0,1362.6176,472.0913,0.0,32.431973,3965.3677,443.90714,0.0,790.7776,570.4332,2330.416,0.0,0.0,217.29004,0.78760576,50.592564,0.0,0.0
25.0,0.0,1218.4841,606.1502,0.0,31.785229,4219.854,475.83405,0.0,582.04333,628.8775,2142.5486,0.0,0.0,255.39095,0.0028201558,49.62122,0.0,0.0
26.0,0.0,669.12384,372.91812,0.0,30.914642,4669.762,536.15424,0.0,403.21463,520.9755,1906.854,0.0,0.0,160.4431,0.0,32.685863,0.0,0.0
27.0,0.0,221.47827,264.47214,0.0,29.700808,4776.0728,619.01514,0.0,231.03111,414.14377,1644.242,0.0,0.0,179.51949,0.0,26.37105,0.0,0.0
28.0,0.0,55.229584,307.989,0.0,28.901237,5051.9014,709.27905,0.0,164.28574,429.96017,1355.4448,0.0,0.0,149.5022,0.0,5.8388443,0.0,0.0
29.0,0.0,0.015462903,407.22595,0.0,27.545612,5444.611,713.5432,0.0,106.127655,459.42435,1115.2865,0.0,0.0,179.25798,0.0,7.668318,0.0,0.0
30.0,0.0,0.0,229.61131,0.0,26.456413,5441.713,766.984,0.0,72.73203,376.93732,958.05286,0.0,0.0,178.99991,0.0,2.4667807,0.0,0.0
31.0,0.0,0.0,114.11616,0.0,24.779625,5287.8115,839.14496,0.0,45.264503,492.74393,788.63495,0.0,0.0,198.89214,0.0,3.2209296E-5,0.0,0.0
32.0,0.0,0.0,204.63034,0.0,23.57256,5324.097,974.30676,0.0,39.86357,454.62732,654.94977,0.0,0.0,182.78427,0.0,0.0,0.0,0.0
33.0,0.0,0.0,270.7233,0.0,21.801933,5402.32,988.37427,0.0,33.194874,472.3099,555.6648,0.0,0.0,181.82799,0.0,0.0,0.0,0.0
34.0,0.0,0.0,113.86773,0.0,20.00832,5161.636,1038.6229,0.0,22.875772,484.67075,460.72437,0.0,0.0,179.12466,0.0,0.0,0.0,0.0
35.0,0.0,0.0,17.655424,0.0,18.011526,5254.146,1133.0818,0.0,14.494354,527.44586,395.8096,0.0,0.0,156.99686,0.0,0.0,0.0,0.0
36.0,0.0,0.0,82.37016,0.0,15.988351,5282.091,1076.4911,0.0,13.115143,450.92645,340.05374,0.0,0.0,175.83269,0.0,0.0,0.0,0.0
37.0,0.0,0.0,14.727875,0.0,14.138517,5007.8813,1014.5947,0.0,7.8458595,334.66504,287.51276,0.0,0.0,168.66466,0.0,0.0,0.0,0.0
38.0,0.0,0.0,130.91454,0.0,12.17227,4954.458,1033.3784,0.0,6.2901917,383.6804,259.49863,0.0,0.0,185.84465,0.0,0.0,0.0,0.0
39.0,0.0,0.0,60.651245,0.0,10.825564,4745.7544,1111.3641,0.0,3.861639,426.49142,222.46481,0.0,0.0,214.10071,0.0,0.0,0.0,0.0
40.0,0.0,0.0,32.66563,0.0,9.686546,4955.5923,1239.1781,0.0,3.0904164,521.27356,204.76312,0.0,0.0,220.04607,0.0,0.0,0.0,0.0
41.0,0.0,0.0,196.66786,0.0,6.901931,5090.745,1198.1447,0.0,2.1727574,492.28345,205.72946,0.0,0.0,203.25024,0.0,0.0,0.0,0.0
42.0,0.0,0.0,172.8546,0.0,4.209491,4896.196,1223.4355,0.0,0.20276912,385.40656,190.69582,0.0,0.0,152.55493,0.0,0.0,0.0,0.0
43.0,0.0,0.0,184.94678,0.0,3.5028002,5009.6304,1158.8876,0.0,0.0037881543,342.15564,177.1782,0.0,0.0,134.00052,0.0,0.0,0.0,0.0
44.0,0.0,0.0,168.9393,0.0,3.1159332,4864.006,1106.3926,0.0,0.007189145,446.42462,172.96681,0.0,0.0,209.20232,0.0,0.0,0.0,0.0
45.0,0.0,0.0,172.57906,0.0,3.1644316,5186.484,1087.6855,0.0,0.0067152525,586.5489,174.67642,0.0,0.0,212.91582,0.0,0.0,0.0,0.0
46.0,0.0,0.0,122.04922,0.0,3.151629,5215.85,1125.544,0.0,0.0031576292,498.16492,169.84958,0.0,0.0,151.18535,0.0,0.0,0.0,0.0
47.0,0.0,0.0,56.717117,0.0,3.2431371,5118.7163,1271.3555,0.0,0.0059658447,411.19467,158.94395,0.0,0.0,193.00023,0.0,0.0,0.0,0.0
48.0,0.0,0.0,190.07195,0.0,3.1802902,5432.357,1307.2738,0.0,0.005527175,389.61288,155.95985,0.0,0.0,216.40706,0.0,0.0,0.0,0.0
49.0,0.0,0.0,74.45877,0.0,2.9943814,5397.945,1343.0596,0.0,0.0051284106,522.0064,165.20639,0.0,0.0,201.27388,0.0,0.0,0.0,0.0
50.0,0.0,0.0,41.36775,0.0,2.905582,5487.026,1360.8345,0.0,0.0035801379,458.03873,165.32173,0.0,0.0,175.20122,0.0,0.0,0.0,0.0
51.0,0.0,0.0,300.51917,0.0,2.9548101,5577.9033,1360.2031,0.0,0.0037519906,451.8395,183.40207,0.0,0.0,174.6555,0.0,0.0,0.0,0.0
52.0,0.0,0.0,268.41254,0.0,3.0268018,5233.4204,1387.1506,0.0,0.0,386.98392,198.74422,0.0,0.0,172.81146,0.0,0.0,0.0,0.0
53.0,0.0,0.0,263.90964,0.0,2.9403474,5385.3643,1358.8506,0.0,0.0,402.61395,195.51363,0.0,0.0,199.22107,0.0,0.0,0.0,0.0
54.0,0.0,0.0,210.097,0.0,2.7127762,5458.6206,1372.4739,0.0,0.0,393.79825,193.38695,0.0,0.0,205.70328,0.0,0.0,0.0,0.0
55.0,0.0,0.0,117.81967,0.0,2.8524218,5450.8413,1362.7411,0.0,0.0,453.0958,202.3453,0.0,0.0,168.86014,0.0,0.0,0.0,0.0
56.0,0.0,0.0,95.01197,0.0,2.729242,5368.687,1319.5745,0.0,0.0,359.9368,198.07729,0.0,0.0,157.40031,0.0,0.0,0.0,0.0
57.0,0.0,0.0,34.141716,0.0,2.6063638,5046.101,1226.3837,0.0,0.0,373.5099,182.98126,0.0,0.0,136.95828,0.0,0.0,0.0,0.0
58.0,0.0,0.0,69.39364,0.0,2.550729,5071.873,1122.8129,0.0,0.0,404.41718,175.01671,0.0,0.0,155.21016,0.0,0.0,0.0,0.0
59.0,0.0,0.0,33.276627,0.0,2.3997045,4951.9546,1136.0605,0.0,0.0,380.94022,187.93495,0.0,0.0,175.40317,0.0,0.0,0.0,0.0
60.0,0.0,0.0,39.715378,0.0,2.3889487,5236.52,1158.5621,0.0,0.0,375.21713,197.69623,0.0,0.0,182.4772,0.0,0.0,0.0,0.0
61.0,0.0,0.0,62.205772,0.0,2.4265332,5539.507,1118.1874,0.0,0.0,365.05933,195.79631,0.0,0.0,183.65945,0.0,0.0,0.0,0.0
62.0,0.0,0.0,20.102638,0.0,2.5668194,5224.32,1059.2408,0.0,0.0,456.93036,192.62697,0.0,0.0,142.74692,0.0,0.0,0.0,0.0
63.0,0.0,0.0,73.801674,0.0,2.4307773,5103.7495,1063.4364,0.0,0.0,287.4747,180.41953,0.0,0.0,142.87323,0.0,0.0,0.0,0.0
64.0,0.0,0.0,30.828482,0.0,2.270195,5210.5273,1039.9674,0.0,0.0,464.14758,168.4922,0.0,0.0,216.5683,0.0,0.0,0.0,0.0
65.0,0.0,0.0,119.22987,0.0,2.4222717,5318.6724,1041.2401,0.0,0.0,466.91916,173.95279,0.0,0.0,208.60237,0.0,0.0,0.0,0.0
66.0,0.0,0.0,119.934425,0.0,2.3810368,5541.31,984.1273,0.0,0.0,388.75412,192.51286,0.0,0.0,140.17662,0.0,0.0,0.0,0.0
67.0,0.0,0.0,251.05582,0.0,2.3848083,5605.4434,1026.5121,0.0,0.0,431.30798,195.55316,0.0,0.0,171.37434,0.0,0.0,0.0,0.0
68.0,0.0,0.0,142.77145,0.0,2.240197,5452.9893,1082.0532,0.0,0.0,393.97974,197.87402,0.0,0.0,165.77011,0.0,0.0,0.0,0.0
69.0,0.0,0.0,59.37193,0.0,2.2599647,5576.5703,1123.7933,0.0,0.0,317.30188,201.28648,0.0,0.0,170.54474,0.0,0.0,0.0,0.0
70.0,0.0,0.0,18.630093,0.0,2.1226828,5492.922,1149.4055,0.0,0.0,327.57538,203.55812,0.0,0.0,169.35864,0.0,0.0,0.0,0.0
71.0,0.0,0.0,71.919716,0.0,2.117638,5647.6123,1230.3341,0.0,0.0,435.26746,202.92831,0.0,0.0,203.6732,0.0,0.0,0.0,0.0
72.0,0.0,0.0,52.67456,0.0,2.1187499,5679.313,1214.0731,0.0,0.0,396.90897,224.33965,0.0,0.0,205.18857,0.0,0.0,0.0,0.0
73.0,0.0,0.0,33.05631,0.0,2.036312,5822.776,1286.2302,0.0,0.0,490.47473,221.1974,0.0,0.0,187.67615,0.0,0.0,0.0,0.0
74.0,0.0,0.0,20.749352,0.0,2.101651,5747.088,1258.4854,0.0,0.0,387.77765,205.90509,0.0,0.0,175.32484,0.0,0.0,0.0,0.0
75.0,0.0,0.0,202.06267,0.0,2.1448262,5619.322,1300.8534,0.0,0.0,346.77032,205.12543,0.0,0.0,210.35503,0.0,0.0,0.0,0.0
76.0,0.0,0.0,166.3027,0.0,2.0071883,5596.434,1352.2444,0.0,0.0,459.22827,198.95451,0.0,0.0,140.78387,0.0,0.0,0.0,0.0
77.0,0.0,0.0,76.51385,0.0,1.9958905,5445.6196,1364.1746,0.0,0.0,306.04446,190.53226,0.0,0.0,136.91992,0.0,0.0,0.0,0.0
78.0,0.0,0.0,50.35039,0.0,1.833533,5280.9697,1276.2224,0.0,0.0,353.9629,168.5154,0.0,0.0,143.28975,0.0,0.0,0.0,0.0
79.0,0.0,0.0,100.55178,0.0,1.7594104,5150.717,1172.5073,0.0,0.0,385.28232,168.31898,0.0,0.0,180.81306,0.0,0.0,0.0,0.0
80.0,0.0,0.0,52.831432,0.0,1.6980517,5432.7456,1175.4802,0.0,0.0,475.46512,167.21315,0.0,0.0,213.27296,0.0,0.0,0.0,0.0
