"Mean biomass (tons), excluding first ages specified in input"
"Time","AtlanticHerring","AtlanticMackerel","BlackSeaBass","Scup","SpinyDogfish","StripedBass","Goosefish","Haddock","WinterFlounder","Squids","Flounders","SkateRays","Hakes","Benthopelagics","MiscellaneousDemersals","ShallowDemersal","WhitePerch","AtlanticTomcod"
12.0,609.9384,15729.598,515653.44,5383.3843,33543.82,8643.772,10907.844,0.0,46164.25,94060.44,20851.035,0.0,0.0,28895.854,30004.852,12628.019,0.0,1206.3356
13.0,180.48892,15474.058,539689.44,3227.07,34842.938,10513.633,14092.423,0.0,49340.08,82134.43,20478.432,0.0,0.0,35865.31,23076.693,12354.043,0.0,2244.909
14.0,204.86778,13866.06,557616.25,2212.4883,35638.965,12625.233,17811.398,0.0,51270.31,74391.125,19947.523,0.0,0.0,33796.094,18250.135,9055.986,0.0,2516.6172
15.0,911.8954,13178.08,550684.44,1839.6226,36384.434,15681.122,21930.56,0.0,51699.066,68895.11,19262.99,0.0,0.0,35729.324,13185.79,6561.364,0.0,2609.644
16.0,1144.924,10184.051,523741.38,1303.0383,36793.52,19233.82,25481.082,0.0,46792.39,55008.695,18893.906,0.0,0.0,32316.307,8317.014,5031.814,0.0,2931.1675
17.0,1333.5752,8831.03,487094.75,889.4336,36812.68,22429.773,31157.635,0.0,40221.56,70048.78,18133.082,0.0,0.0,27283.725,4692.5337,4452.132,0.0,2818.8037
18.0,2686.109,8313.31,455259.72,649.44385,36854.508,26941.953,39590.59,0.0,36370.547,75844.51,17366.885,0.0,0.0,36087.29,2444.3586,5258.7017,0.0,3349.9644
19.0,1273.5298,7983.041,471017.84,542.9927,36778.312,33985.902,48116.28,0.0,34357.9,92047.5,18423.117,0.0,0.0,38308.02,1157.686,5923.5225,0.0,3561.874
20.0,247.27492,8262.736,485161.47,762.83673,36526.164,42148.277,61662.086,0.0,32217.355,82264.805,19377.578,0.0,0.0,33284.746,474.7881,6917.699,0.0,2988.76
21.0,61.76433,6455.8984,474898.62,487.1724,36263.797,50439.445,77027.125,0.0,27832.53,73720.66,18842.068,0.0,0.0,37050.28,113.425606,9345.055,0.0,2318.9082
22.0,0.0,4975.4746,458715.3,240.06528,35831.54,60626.117,86828.02,0.0,24148.041,77859.65,17379.373,0.0,0.0,32896.223,34.42407,9744.234,0.0,2128.317
23.0,0.0,3153.401,421064.75,1.8387567,35168.477,68135.16,98494.23,0.0,18175.154,57705.676,15582.192,0.0,0.0,28782.72,20.564583,6872.646,0.0,2377.9414
24.0,0.0,2009.623,395125.22,0.0,34313.395,76434.47,117047.97,0.0,11924.057,76946.87,13832.229,0.0,0.0,36786.652,9.5319805,4127.634,0.0,2225.196
25.0,0.0,1566.9553,406213.1,0.0,33570.953,87797.445,145125.92,0.0,8255.405,94181.72,12616.874,0.0,0.0,43184.07,0.027403701,3442.4182,0.0,1704.1047
26.0,0.0,886.8602,395097.25,0.0,32699.896,97330.984,175248.39,0.0,5817.9106,72912.555,11369.791,0.0,0.0,30822.22,0.0,2683.9956,0.0,1202.9872
27.0,0.0,282.28638,371006.97,0.0,31558.424,102233.984,191504.92,0.0,3579.7268,60823.65,9763.357,0.0,0.0,28536.537,0.0,1604.1873,0.0,1528.9084
28.0,0.0,66.8395,347825.03,0.0,30389.44,106693.81,207018.58,0.0,2447.6377,66309.11,8162.035,0.0,0.0,26916.764,0.0,1070.7911,0.0,911.19165
29.0,0.0,0.018636517,321375.1,0.0,29092.82,107744.33,225587.7,0.0,1553.6808,66157.36,6748.1304,0.0,0.0,30162.885,0.0,441.83102,0.0,938.9218
30.0,0.0,0.0,294164.16,0.0,27706.85,108710.125,234753.48,0.0,966.6132,62151.48,5756.9204,0.0,0.0,31277.184,0.0,125.3349,0.0,1169.5104
31.0,0.0,0.0,273017.8,0.0,26239.516,107362.37,238843.36,0.0,734.5531,71546.46,4824.8022,0.0,0.0,34277.617,0.0,0.0018107959,0.0,1396.6038
32.0,0.0,0.0,261784.47,0.0,24798.293,105383.16,252059.73,0.0,579.0282,68544.47,3987.121,0.0,0.0,34741.17,0.0,0.0,0.0,1191.4363
33.0,0.0,0.0,255861.97,0.0,23141.32,104643.15,266078.1,0.0,455.28113,73285.23,3291.755,0.0,0.0,30788.637,0.0,0.0,0.0,895.1469
34.0,0.0,0.0,253258.25,0.0,21116.729,102912.15,272876.25,0.0,342.0654,72363.49,2753.9177,0.0,0.0,34185.684,0.0,0.0,0.0,1349.1744
35.0,0.0,0.0,255755.88,0.0,19081.402,102894.875,282478.47,0.0,252.53624,79740.586,2372.3333,0.0,0.0,32218.979,0.0,0.0,0.0,1227.8053
36.0,0.0,0.0,232219.1,0.0,16887.275,100638.0,293582.3,0.0,190.92534,64000.977,2071.3364,0.0,0.0,31511.467,0.0,0.0,0.0,1397.6285
37.0,0.0,0.0,204867.83,0.0,14830.845,97425.82,292310.84,0.0,127.83889,59187.19,1741.0837,0.0,0.0,34062.934,0.0,0.0,0.0,1928.5265
38.0,0.0,0.0,195567.84,0.0,12874.4375,95992.45,288225.3,0.0,83.01137,52376.562,1503.6488,0.0,0.0,37173.46,0.0,0.0,0.0,1396.8541
39.0,0.0,0.0,209802.11,0.0,11397.363,95504.51,299988.44,0.0,60.099255,68375.64,1310.545,0.0,0.0,41102.754,0.0,0.0,0.0,2176.709
40.0,0.0,0.0,218957.6,0.0,10294.372,97367.75,317843.25,0.0,44.03249,71934.734,1209.2136,0.0,0.0,40971.78,0.0,0.0,0.0,1040.1143
41.0,0.0,0.0,232811.95,0.0,7266.895,98935.125,331201.25,0.0,27.78408,74784.79,1168.7163,0.0,0.0,40091.727,0.0,0.0,0.0,2276.7222
42.0,0.0,0.0,240382.19,0.0,4590.7905,103323.9,344696.28,0.0,4.510228,71020.54,1114.0143,0.0,0.0,30565.61,0.0,0.0,0.0,1751.694
43.0,0.0,0.0,208797.67,0.0,3699.9138,101616.33,342636.47,0.0,0.10050941,45456.555,1046.6693,0.0,0.0,23670.629,0.0,0.0,0.0,1327.3643
44.0,0.0,0.0,208265.28,0.0,3322.0654,99282.164,343963.22,0.0,0.09567856,63057.67,1007.8512,0.0,0.0,36890.867,0.0,0.0,0.0,822.37
45.0,0.0,0.0,240038.53,0.0,3347.8367,101428.76,367277.2,0.0,0.08886749,78857.1,1006.6029,0.0,0.0,45232.45,0.0,0.0,0.0,1403.1018
46.0,0.0,0.0,244372.38,0.0,3296.0283,102695.09,377492.72,0.0,0.082751125,73205.52,977.9968,0.0,0.0,32390.22,0.0,0.0,0.0,1694.8169
47.0,0.0,0.0,235496.36,0.0,3283.1135,101349.31,368859.44,0.0,0.07914782,68922.055,952.7245,0.0,0.0,35064.426,0.0,0.0,0.0,1107.7911
48.0,0.0,0.0,241759.52,0.0,3313.5276,102775.586,365870.1,0.0,0.073064394,60222.133,929.1484,0.0,0.0,44694.727,0.0,0.0,0.0,2015.2916
49.0,0.0,0.0,238038.44,0.0,3181.379,103314.22,363981.53,0.0,0.068355456,73471.3,937.96313,0.0,0.0,42900.984,0.0,0.0,0.0,2273.3079
50.0,0.0,0.0,228265.5,0.0,3218.188,104290.0,363254.1,0.0,0.06336562,72720.766,997.6373,0.0,0.0,36144.586,0.0,0.0,0.0,870.8958
51.0,0.0,0.0,227671.4,0.0,3143.5454,104926.625,362956.53,0.0,0.04945499,76573.39,1061.4594,0.0,0.0,29403.615,0.0,0.0,0.0,1717.3214
52.0,0.0,0.0,233675.67,0.0,3090.1245,105264.89,369435.9,0.0,0.0,62051.625,1148.901,0.0,0.0,31781.643,0.0,0.0,0.0,1472.9176
53.0,0.0,0.0,234418.72,0.0,3044.5513,105998.3,374676.06,0.0,0.0,64794.785,1125.2177,0.0,0.0,36992.773,0.0,0.0,0.0,961.48694
54.0,0.0,0.0,231394.08,0.0,2939.9521,109114.68,379700.06,0.0,0.0,61568.57,1117.855,0.0,0.0,41022.055,0.0,0.0,0.0,1988.1349
55.0,0.0,0.0,234646.42,0.0,2919.0984,113216.16,383147.38,0.0,0.0,65749.27,1159.78,0.0,0.0,36530.117,0.0,0.0,0.0,1257.8076
56.0,0.0,0.0,211143.11,0.0,2866.9478,115925.11,371941.06,0.0,0.0,59292.836,1162.5071,0.0,0.0,29480.467,0.0,0.0,0.0,1096.228
57.0,0.0,0.0,182287.38,0.0,2752.5154,113451.0,350046.38,0.0,0.0,52034.707,1083.1473,0.0,0.0,25615.838,0.0,0.0,0.0,676.2817
58.0,0.0,0.0,169207.23,0.0,2645.9788,109887.4,342769.4,0.0,0.0,60844.37,1025.8274,0.0,0.0,28258.223,0.0,0.0,0.0,1539.2533
59.0,0.0,0.0,170004.88,0.0,2609.5852,111265.27,340076.34,0.0,0.0,59301.28,1088.543,0.0,0.0,30805.975,0.0,0.0,0.0,1446.1644
60.0,0.0,0.0,181091.14,0.0,2562.2822,112345.57,339219.62,0.0,0.0,57782.297,1155.5197,0.0,0.0,35691.97,0.0,0.0,0.0,827.5669
61.0,0.0,0.0,193016.95,0.0,2574.7588,113446.04,340645.9,0.0,0.0,61939.195,1143.3004,0.0,0.0,36135.062,0.0,0.0,0.0,1504.0054
62.0,0.0,0.0,200699.06,0.0,2577.8672,114666.41,333858.16,0.0,0.0,63176.098,1106.1796,0.0,0.0,26279.271,0.0,0.0,0.0,1665.0571
63.0,0.0,0.0,190926.17,0.0,2544.37,109780.48,321163.56,0.0,0.0,51903.477,1061.4508,0.0,0.0,23837.506,0.0,0.0,0.0,1096.05
64.0,0.0,0.0,199733.81,0.0,2488.575,107687.586,306288.4,0.0,0.0,60143.35,984.02747,0.0,0.0,39770.074,0.0,0.0,0.0,984.7316
65.0,0.0,0.0,219707.81,0.0,2513.2185,112204.08,323153.2,0.0,0.0,80030.516,994.4997,0.0,0.0,41924.598,0.0,0.0,0.0,1011.5643
66.0,0.0,0.0,222174.48,0.0,2510.2244,114827.695,337336.6,0.0,0.0,63251.383,1085.6001,0.0,0.0,27674.295,0.0,0.0,0.0,1118.3214
67.0,0.0,0.0,214925.47,0.0,2448.194,113215.93,341565.4,0.0,0.0,67724.79,1156.7308,0.0,0.0,28617.008,0.0,0.0,0.0,461.90765
68.0,0.0,0.0,208870.38,0.0,2382.3752,115476.74,344411.12,0.0,0.0,64446.723,1178.625,0.0,0.0,28856.912,0.0,0.0,0.0,1196.5594
69.0,0.0,0.0,199815.7,0.0,2338.1802,115314.62,334597.06,0.0,0.0,55342.535,1169.3003,0.0,0.0,28304.521,0.0,0.0,0.0,651.82697
70.0,0.0,0.0,190411.66,0.0,2338.8176,112778.6,328478.2,0.0,0.0,52805.492,1150.7085,0.0,0.0,31255.39,0.0,0.0,0.0,455.22757
71.0,0.0,0.0,199855.83,0.0,2254.4204,111255.11,326800.4,0.0,0.0,70195.305,1192.4965,0.0,0.0,35356.547,0.0,0.0,0.0,823.40326
72.0,0.0,0.0,206036.61,0.0,2227.6553,112836.06,340303.16,0.0,0.0,71299.5,1281.2776,0.0,0.0,39234.438,0.0,0.0,0.0,313.8433
73.0,0.0,0.0,205457.33,0.0,2266.9128,115888.36,350523.2,0.0,0.0,71869.29,1286.2622,0.0,0.0,34847.348,0.0,0.0,0.0,1315.4933
74.0,0.0,0.0,204695.7,0.0,2286.1907,117711.23,355276.72,0.0,0.0,61611.12,1237.1864,0.0,0.0,33518.918,0.0,0.0,0.0,1253.8794
75.0,0.0,0.0,211505.66,0.0,2244.0144,120173.61,355740.25,0.0,0.0,53635.86,1199.9443,0.0,0.0,37923.395,0.0,0.0,0.0,1038.0156
76.0,0.0,0.0,204085.7,0.0,2101.4355,120187.71,349104.44,0.0,0.0,73503.95,1184.096,0.0,0.0,27960.857,0.0,0.0,0.0,997.652
77.0,0.0,0.0,180464.19,0.0,2035.9581,118172.72,340319.66,0.0,0.0,55114.047,1128.7529,0.0,0.0,22829.977,0.0,0.0,0.0,588.6533
78.0,0.0,0.0,166472.89,0.0,1908.2623,113959.42,326103.4,0.0,0.0,53073.25,1015.4548,0.0,0.0,24268.678,0.0,0.0,0.0,339.28375
79.0,0.0,0.0,160098.27,0.0,1843.5962,112569.98,321686.12,0.0,0.0,57284.74,967.09766,0.0,0.0,33346.92,0.0,0.0,0.0,279.8858
80.0,0.0,0.0,154066.8,0.0,1740.1763,116044.04,332875.97,0.0,0.0,70509.2,965.1992,0.0,0.0,40472.08,0.0,0.0,0.0,1391.3127
